domain_token_count,tld,urlLen,domainlength,fileNameLen,pathurlRatio,NumberofDotsinURL,Query_DigitCount,LongestPathTokenLength,delimeter_Domain,delimeter_path,SymbolCount_Domain,Entropy_Domain,class
3.00000,3.00000,42.00000,15.00000,2.00000,0.47619,2.00000,-1.00000,7.00000,0.00000,0.00000,2.00000,0.85061,phishing
3.00000,3.00000,42.00000,15.00000,2.00000,0.47619,2.00000,-1.00000,7.00000,0.00000,0.00000,2.00000,0.85061,phishing
3.00000,3.00000,41.00000,15.00000,5.00000,0.46342,3.00000,-1.00000,5.00000,0.00000,1.00000,2.00000,0.85061,phishing
3.00000,3.00000,41.00000,15.00000,2.00000,0.46342,2.00000,-1.00000,7.00000,0.00000,0.00000,2.00000,0.85061,phishing
3.00000,3.00000,41.00000,15.00000,2.00000,0.46342,2.00000,-1.00000,7.00000,0.00000,0.00000,2.00000,0.85061,phishing
3.00000,3.00000,41.00000,15.00000,2.00000,0.46342,2.00000,-1.00000,7.00000,0.00000,0.00000,2.00000,0.85061,phishing
3.00000,3.00000,41.00000,15.00000,2.00000,0.46342,2.00000,-1.00000,7.00000,0.00000,0.00000,2.00000,0.85061,phishing
3.00000,3.00000,41.00000,15.00000,2.00000,0.46342,2.00000,-1.00000,6.00000,0.00000,0.00000,2.00000,0.85061,phishing
3.00000,3.00000,40.00000,15.00000,5.00000,0.45000,3.00000,-1.00000,7.00000,0.00000,1.00000,2.00000,0.85061,phishing
3.00000,3.00000,40.00000,15.00000,2.00000,0.45000,2.00000,-1.00000,7.00000,0.00000,0.00000,2.00000,0.85061,phishing
3.00000,3.00000,40.00000,15.00000,2.00000,0.45000,2.00000,-1.00000,6.00000,0.00000,0.00000,2.00000,0.85061,phishing
3.00000,3.00000,40.00000,15.00000,2.00000,0.45000,2.00000,-1.00000,6.00000,0.00000,0.00000,2.00000,0.85061,phishing
3.00000,3.00000,38.00000,15.00000,4.00000,0.42105,3.00000,-1.00000,5.00000,0.00000,1.00000,2.00000,0.85061,phishing
3.00000,3.00000,38.00000,15.00000,8.00000,0.42105,3.00000,-1.00000,8.00000,1.00000,1.00000,2.00000,0.85061,phishing
3.00000,3.00000,60.00000,14.00000,11.00000,0.65000,3.00000,-1.00000,11.00000,0.00000,2.00000,2.00000,0.84992,benign
3.00000,3.00000,60.00000,14.00000,3.00000,0.65000,3.00000,-1.00000,10.00000,0.00000,2.00000,2.00000,0.84992,benign
3.00000,3.00000,58.00000,14.00000,6.00000,0.63793,3.00000,-1.00000,11.00000,0.00000,2.00000,2.00000,0.84992,phishing
3.00000,3.00000,42.00000,14.00000,5.00000,0.50000,3.00000,-1.00000,6.00000,0.00000,1.00000,2.00000,0.84992,phishing
3.00000,3.00000,42.00000,14.00000,5.00000,0.50000,3.00000,-1.00000,10.00000,0.00000,1.00000,2.00000,0.84992,phishing
3.00000,3.00000,40.00000,14.00000,4.00000,0.47500,3.00000,-1.00000,5.00000,0.00000,1.00000,2.00000,0.84992,phishing
3.00000,3.00000,135.00000,22.00000,2.00000,0.78519,2.00000,-1.00000,32.00000,1.00000,0.00000,2.00000,0.84961,phishing
3.00000,3.00000,129.00000,22.00000,2.00000,0.77519,2.00000,-1.00000,32.00000,1.00000,0.00000,2.00000,0.84961,phishing
3.00000,3.00000,113.00000,22.00000,2.00000,0.74336,2.00000,-1.00000,11.00000,1.00000,0.00000,2.00000,0.84961,phishing
3.00000,3.00000,97.00000,22.00000,5.00000,0.70103,3.00000,-1.00000,10.00000,0.00000,1.00000,2.00000,0.84961,phishing
3.00000,3.00000,89.00000,22.00000,9.00000,0.67416,4.00000,-1.00000,10.00000,0.00000,2.00000,2.00000,0.84961,phishing
3.00000,3.00000,88.00000,22.00000,2.00000,0.67046,2.00000,-1.00000,10.00000,0.00000,0.00000,2.00000,0.84961,phishing
3.00000,3.00000,85.00000,22.00000,12.00000,0.65882,3.00000,-1.00000,19.00000,0.00000,3.00000,2.00000,0.84961,phishing
3.00000,3.00000,68.00000,22.00000,7.00000,0.57353,3.00000,-1.00000,10.00000,0.00000,2.00000,2.00000,0.84961,phishing
3.00000,3.00000,68.00000,22.00000,15.00000,0.57353,4.00000,-1.00000,8.00000,0.00000,2.00000,2.00000,0.84961,phishing
3.00000,3.00000,63.00000,22.00000,20.00000,0.53968,3.00000,-1.00000,20.00000,1.00000,4.00000,2.00000,0.84961,phishing
3.00000,3.00000,63.00000,22.00000,2.00000,0.53968,2.00000,-1.00000,32.00000,1.00000,0.00000,2.00000,0.84961,phishing
3.00000,3.00000,54.00000,22.00000,2.00000,0.46296,3.00000,-1.00000,14.00000,0.00000,1.00000,2.00000,0.84961,phishing
3.00000,3.00000,47.00000,22.00000,12.00000,0.38298,3.00000,-1.00000,12.00000,0.00000,1.00000,2.00000,0.84961,phishing
3.00000,3.00000,45.00000,22.00000,6.00000,0.35556,3.00000,-1.00000,6.00000,0.00000,1.00000,2.00000,0.84961,phishing
3.00000,3.00000,125.00000,21.00000,9.00000,0.77600,3.00000,-1.00000,11.00000,0.00000,3.00000,2.00000,0.84822,phishing
3.00000,3.00000,84.00000,21.00000,9.00000,0.66667,3.00000,-1.00000,12.00000,1.00000,3.00000,2.00000,0.84822,phishing
3.00000,3.00000,77.00000,21.00000,6.00000,0.63636,4.00000,-1.00000,7.00000,1.00000,4.00000,2.00000,0.84822,phishing
3.00000,3.00000,76.00000,21.00000,34.00000,0.63158,3.00000,-1.00000,34.00000,0.00000,6.00000,2.00000,0.84822,phishing
3.00000,3.00000,46.00000,21.00000,2.00000,0.39130,2.00000,-1.00000,11.00000,0.00000,1.00000,2.00000,0.84822,phishing
3.00000,3.00000,44.00000,21.00000,2.00000,0.36364,2.00000,-1.00000,8.00000,0.00000,0.00000,2.00000,0.84822,phishing
3.00000,3.00000,42.00000,21.00000,5.00000,0.33333,3.00000,-1.00000,5.00000,0.00000,1.00000,2.00000,0.84822,phishing
3.00000,3.00000,95.00000,24.00000,5.00000,0.67368,3.00000,-1.00000,13.00000,1.00000,3.00000,2.00000,0.84774,phishing
3.00000,3.00000,86.00000,24.00000,2.00000,0.63954,2.00000,-1.00000,32.00000,2.00000,1.00000,2.00000,0.84774,phishing
3.00000,3.00000,86.00000,24.00000,2.00000,0.63954,2.00000,-1.00000,32.00000,2.00000,1.00000,2.00000,0.84774,phishing
3.00000,3.00000,86.00000,24.00000,2.00000,0.63954,2.00000,-1.00000,32.00000,2.00000,1.00000,2.00000,0.84774,phishing
3.00000,3.00000,86.00000,24.00000,2.00000,0.63954,2.00000,-1.00000,32.00000,2.00000,1.00000,2.00000,0.84774,phishing
3.00000,3.00000,86.00000,24.00000,2.00000,0.63954,2.00000,-1.00000,32.00000,2.00000,1.00000,2.00000,0.84774,phishing
3.00000,3.00000,86.00000,24.00000,2.00000,0.63954,2.00000,-1.00000,32.00000,2.00000,1.00000,2.00000,0.84774,phishing
3.00000,3.00000,53.00000,24.00000,2.00000,0.41509,2.00000,-1.00000,13.00000,2.00000,1.00000,2.00000,0.84774,phishing
3.00000,3.00000,50.00000,24.00000,2.00000,0.38000,3.00000,-1.00000,11.00000,0.00000,2.00000,2.00000,0.84774,phishing
3.00000,3.00000,77.00000,29.00000,2.00000,0.53247,2.00000,-1.00000,12.00000,2.00000,1.00000,2.00000,0.84732,phishing
3.00000,3.00000,37.00000,29.00000,2.00000,0.02703,2.00000,-1.00000,0.00000,2.00000,0.00000,2.00000,0.84732,phishing
3.00000,3.00000,37.00000,29.00000,2.00000,0.02703,2.00000,-1.00000,0.00000,2.00000,0.00000,2.00000,0.84732,phishing
3.00000,3.00000,37.00000,29.00000,2.00000,0.02703,2.00000,-1.00000,0.00000,2.00000,0.00000,2.00000,0.84732,phishing
3.00000,3.00000,37.00000,29.00000,2.00000,0.02703,2.00000,-1.00000,0.00000,2.00000,0.00000,2.00000,0.84732,phishing
3.00000,3.00000,37.00000,29.00000,2.00000,0.02703,2.00000,-1.00000,0.00000,2.00000,0.00000,2.00000,0.84732,phishing
3.00000,3.00000,71.00000,18.00000,7.00000,0.64789,3.00000,-1.00000,10.00000,0.00000,1.00000,2.00000,0.84666,phishing
3.00000,3.00000,64.00000,18.00000,3.00000,0.60938,3.00000,-1.00000,8.00000,0.00000,1.00000,2.00000,0.84666,phishing
3.00000,3.00000,63.00000,18.00000,5.00000,0.60318,3.00000,-1.00000,11.00000,0.00000,2.00000,2.00000,0.84666,phishing
3.00000,3.00000,58.00000,18.00000,3.00000,0.56897,3.00000,-1.00000,8.00000,0.00000,1.00000,2.00000,0.84666,phishing
3.00000,3.00000,54.00000,18.00000,5.00000,0.53704,3.00000,-1.00000,8.00000,0.00000,2.00000,2.00000,0.84666,phishing
3.00000,3.00000,47.00000,18.00000,5.00000,0.46809,3.00000,-1.00000,8.00000,0.00000,2.00000,2.00000,0.84666,phishing
3.00000,3.00000,111.00000,26.00000,72.00000,0.70270,3.00000,-1.00000,72.00000,2.00000,5.00000,2.00000,0.84654,phishing
3.00000,3.00000,50.00000,26.00000,2.00000,0.34000,2.00000,-1.00000,16.00000,0.00000,4.00000,2.00000,0.84654,phishing
3.00000,3.00000,42.00000,26.00000,2.00000,0.21429,2.00000,-1.00000,8.00000,1.00000,0.00000,2.00000,0.84654,phishing
3.00000,3.00000,76.00000,23.00000,2.00000,0.60526,2.00000,-1.00000,8.00000,0.00000,0.00000,2.00000,0.84622,phishing
3.00000,3.00000,56.00000,23.00000,11.00000,0.46429,3.00000,-1.00000,11.00000,0.00000,1.00000,2.00000,0.84622,phishing
3.00000,3.00000,38.00000,30.00000,2.00000,0.02632,2.00000,-1.00000,0.00000,0.00000,0.00000,2.00000,0.84542,phishing
3.00000,3.00000,249.00000,17.00000,2.00000,0.90361,4.00000,2.00000,167.00000,0.00000,3.00000,2.00000,0.84522,phishing
3.00000,3.00000,219.00000,17.00000,2.00000,0.89041,3.00000,40.00000,171.00000,0.00000,1.00000,2.00000,0.84522,phishing
3.00000,3.00000,146.00000,17.00000,2.00000,0.83562,3.00000,0.00000,69.00000,1.00000,2.00000,2.00000,0.84522,phishing
3.00000,3.00000,146.00000,17.00000,2.00000,0.83562,3.00000,0.00000,69.00000,1.00000,2.00000,2.00000,0.84522,phishing
3.00000,3.00000,97.00000,17.00000,2.00000,0.75258,2.00000,-1.00000,13.00000,1.00000,1.00000,2.00000,0.84522,phishing
3.00000,3.00000,96.00000,17.00000,11.00000,0.75000,7.00000,-1.00000,11.00000,0.00000,7.00000,2.00000,0.84522,phishing
3.00000,3.00000,86.00000,17.00000,2.00000,0.72093,2.00000,-1.00000,10.00000,0.00000,1.00000,2.00000,0.84522,phishing
3.00000,3.00000,76.00000,17.00000,2.00000,0.68421,3.00000,-1.00000,10.00000,0.00000,2.00000,2.00000,0.84522,phishing
3.00000,3.00000,72.00000,17.00000,17.00000,0.66667,4.00000,-1.00000,15.00000,0.00000,2.00000,2.00000,0.84522,phishing
3.00000,3.00000,69.00000,17.00000,2.00000,0.65217,2.00000,-1.00000,12.00000,0.00000,0.00000,2.00000,0.84522,phishing
3.00000,3.00000,68.00000,17.00000,9.00000,0.64706,6.00000,-1.00000,8.00000,0.00000,5.00000,2.00000,0.84522,phishing
3.00000,3.00000,67.00000,17.00000,5.00000,0.64179,3.00000,-1.00000,14.00000,0.00000,1.00000,2.00000,0.84522,phishing
3.00000,3.00000,67.00000,17.00000,2.00000,0.64179,2.00000,-1.00000,8.00000,0.00000,0.00000,2.00000,0.84522,phishing
3.00000,3.00000,66.00000,17.00000,5.00000,0.63636,3.00000,-1.00000,14.00000,0.00000,1.00000,2.00000,0.84522,phishing
3.00000,3.00000,66.00000,17.00000,2.00000,0.63636,2.00000,-1.00000,32.00000,1.00000,0.00000,2.00000,0.84522,phishing
3.00000,3.00000,65.00000,17.00000,2.00000,0.63077,2.00000,-1.00000,32.00000,0.00000,0.00000,2.00000,0.84522,phishing
3.00000,3.00000,63.00000,17.00000,6.00000,0.61905,3.00000,-1.00000,20.00000,0.00000,1.00000,2.00000,0.84522,phishing
3.00000,3.00000,63.00000,17.00000,5.00000,0.61905,3.00000,-1.00000,20.00000,0.00000,1.00000,2.00000,0.84522,phishing
3.00000,3.00000,62.00000,17.00000,17.00000,0.61290,4.00000,-1.00000,15.00000,0.00000,2.00000,2.00000,0.84522,phishing
3.00000,3.00000,62.00000,17.00000,2.00000,0.61290,2.00000,-1.00000,10.00000,0.00000,1.00000,2.00000,0.84522,phishing
3.00000,3.00000,60.00000,17.00000,25.00000,0.60000,3.00000,-1.00000,25.00000,0.00000,1.00000,2.00000,0.84522,phishing
3.00000,3.00000,60.00000,17.00000,5.00000,0.60000,3.00000,-1.00000,15.00000,0.00000,2.00000,2.00000,0.84522,phishing
3.00000,3.00000,58.00000,17.00000,12.00000,0.58621,3.00000,-1.00000,12.00000,0.00000,3.00000,2.00000,0.84522,phishing
3.00000,3.00000,58.00000,17.00000,5.00000,0.58621,3.00000,-1.00000,8.00000,0.00000,1.00000,2.00000,0.84522,phishing
3.00000,3.00000,58.00000,17.00000,1.00000,0.58621,3.00000,-1.00000,19.00000,0.00000,2.00000,2.00000,0.84522,phishing
3.00000,3.00000,57.00000,17.00000,2.00000,0.57895,2.00000,-1.00000,14.00000,0.00000,0.00000,2.00000,0.84522,phishing
3.00000,3.00000,56.00000,17.00000,2.00000,0.57143,2.00000,-1.00000,9.00000,1.00000,1.00000,2.00000,0.84522,phishing
3.00000,3.00000,55.00000,17.00000,5.00000,0.56364,3.00000,-1.00000,15.00000,0.00000,1.00000,2.00000,0.84522,phishing
3.00000,3.00000,54.00000,17.00000,2.00000,0.55556,2.00000,-1.00000,9.00000,0.00000,0.00000,2.00000,0.84522,phishing
3.00000,3.00000,53.00000,17.00000,2.00000,0.54717,3.00000,-1.00000,7.00000,0.00000,1.00000,2.00000,0.84522,phishing
3.00000,3.00000,53.00000,17.00000,8.00000,0.54717,3.00000,-1.00000,8.00000,0.00000,1.00000,2.00000,0.84522,phishing
3.00000,3.00000,52.00000,17.00000,7.00000,0.53846,3.00000,-1.00000,7.00000,0.00000,1.00000,2.00000,0.84522,phishing
3.00000,3.00000,51.00000,17.00000,6.00000,0.52941,3.00000,-1.00000,15.00000,0.00000,1.00000,2.00000,0.84522,phishing
3.00000,3.00000,50.00000,17.00000,2.00000,0.52000,3.00000,-1.00000,8.00000,0.00000,2.00000,2.00000,0.84522,phishing
3.00000,3.00000,48.00000,17.00000,3.00000,0.50000,3.00000,-1.00000,6.00000,0.00000,1.00000,2.00000,0.84522,phishing
3.00000,3.00000,47.00000,17.00000,2.00000,0.48936,3.00000,0.00000,14.00000,0.00000,1.00000,2.00000,0.84522,phishing
3.00000,3.00000,47.00000,17.00000,1.00000,0.48936,3.00000,-1.00000,11.00000,0.00000,2.00000,2.00000,0.84522,phishing
3.00000,3.00000,46.00000,17.00000,2.00000,0.47826,2.00000,-1.00000,15.00000,0.00000,0.00000,2.00000,0.84522,phishing
3.00000,3.00000,46.00000,17.00000,2.00000,0.47826,2.00000,-1.00000,11.00000,0.00000,0.00000,2.00000,0.84522,phishing
3.00000,3.00000,44.00000,17.00000,5.00000,0.45455,3.00000,-1.00000,5.00000,1.00000,1.00000,2.00000,0.84522,phishing
3.00000,3.00000,44.00000,17.00000,9.00000,0.45455,3.00000,-1.00000,9.00000,0.00000,1.00000,2.00000,0.84522,phishing
3.00000,3.00000,44.00000,17.00000,9.00000,0.45455,3.00000,-1.00000,9.00000,0.00000,1.00000,2.00000,0.84522,phishing
3.00000,3.00000,44.00000,17.00000,9.00000,0.45455,3.00000,-1.00000,9.00000,0.00000,1.00000,2.00000,0.84522,phishing
3.00000,3.00000,44.00000,17.00000,9.00000,0.45455,3.00000,-1.00000,9.00000,0.00000,1.00000,2.00000,0.84522,phishing
3.00000,3.00000,44.00000,17.00000,9.00000,0.45455,3.00000,-1.00000,9.00000,0.00000,1.00000,2.00000,0.84522,phishing
3.00000,3.00000,44.00000,17.00000,9.00000,0.45455,3.00000,-1.00000,9.00000,0.00000,1.00000,2.00000,0.84522,phishing
3.00000,3.00000,41.00000,17.00000,2.00000,0.41463,2.00000,-1.00000,7.00000,0.00000,0.00000,2.00000,0.84522,phishing
3.00000,3.00000,40.00000,17.00000,2.00000,0.40000,2.00000,-1.00000,7.00000,0.00000,0.00000,2.00000,0.84522,phishing
3.00000,3.00000,54.00000,16.00000,11.00000,0.57407,3.00000,-1.00000,11.00000,1.00000,1.00000,2.00000,0.84375,phishing
3.00000,3.00000,52.00000,16.00000,4.00000,0.55769,3.00000,-1.00000,12.00000,0.00000,2.00000,2.00000,0.84375,phishing
3.00000,3.00000,51.00000,16.00000,7.00000,0.54902,4.00000,-1.00000,7.00000,0.00000,2.00000,2.00000,0.84375,phishing
3.00000,3.00000,39.00000,16.00000,2.00000,0.41026,2.00000,-1.00000,7.00000,0.00000,0.00000,2.00000,0.84375,phishing
3.00000,3.00000,129.00000,20.00000,30.00000,0.79070,4.00000,-1.00000,32.00000,0.00000,2.00000,2.00000,0.84371,phishing
3.00000,3.00000,93.00000,20.00000,2.00000,0.70968,6.00000,-1.00000,11.00000,0.00000,4.00000,2.00000,0.84371,phishing
3.00000,3.00000,87.00000,20.00000,2.00000,0.68966,2.00000,-1.00000,15.00000,0.00000,2.00000,2.00000,0.84371,phishing
3.00000,3.00000,72.00000,20.00000,12.00000,0.62500,3.00000,-1.00000,12.00000,0.00000,3.00000,2.00000,0.84371,phishing
3.00000,3.00000,71.00000,20.00000,5.00000,0.61972,3.00000,0.00000,10.00000,1.00000,2.00000,2.00000,0.84371,phishing
3.00000,3.00000,46.00000,20.00000,6.00000,0.41304,3.00000,-1.00000,6.00000,0.00000,1.00000,2.00000,0.84371,phishing
3.00000,3.00000,40.00000,20.00000,2.00000,0.32500,2.00000,-1.00000,11.00000,0.00000,0.00000,2.00000,0.84371,phishing
3.00000,3.00000,38.00000,20.00000,2.00000,0.28947,2.00000,-1.00000,9.00000,0.00000,0.00000,2.00000,0.84371,phishing
3.00000,3.00000,210.00000,12.00000,2.00000,0.90952,3.00000,44.00000,96.00000,0.00000,13.00000,2.00000,0.84298,phishing
3.00000,3.00000,137.00000,12.00000,2.00000,0.86131,3.00000,0.00000,42.00000,0.00000,13.00000,2.00000,0.84298,phishing
3.00000,3.00000,132.00000,12.00000,2.00000,0.85606,3.00000,0.00000,42.00000,0.00000,13.00000,2.00000,0.84298,phishing
3.00000,3.00000,106.00000,12.00000,2.00000,0.82076,2.00000,-1.00000,42.00000,0.00000,10.00000,2.00000,0.84298,phishing
3.00000,3.00000,97.00000,12.00000,2.00000,0.80412,7.00000,0.00000,16.00000,1.00000,6.00000,2.00000,0.84298,phishing
3.00000,3.00000,92.00000,12.00000,2.00000,0.79348,6.00000,0.00000,20.00000,0.00000,5.00000,2.00000,0.84298,phishing
3.00000,3.00000,86.00000,12.00000,17.00000,0.77907,3.00000,-1.00000,19.00000,0.00000,4.00000,2.00000,0.84298,phishing
3.00000,3.00000,70.00000,12.00000,9.00000,0.72857,4.00000,-1.00000,11.00000,0.00000,3.00000,2.00000,0.84298,phishing
3.00000,3.00000,63.00000,12.00000,9.00000,0.69841,4.00000,0.00000,10.00000,0.00000,2.00000,2.00000,0.84298,phishing
3.00000,3.00000,57.00000,12.00000,8.00000,0.66667,3.00000,-1.00000,10.00000,0.00000,1.00000,2.00000,0.84298,phishing
3.00000,3.00000,56.00000,12.00000,2.00000,0.66071,2.00000,-1.00000,32.00000,0.00000,0.00000,2.00000,0.84298,phishing
3.00000,3.00000,48.00000,12.00000,2.00000,0.60417,3.00000,-1.00000,11.00000,0.00000,1.00000,2.00000,0.84298,phishing
3.00000,3.00000,47.00000,12.00000,2.00000,0.59575,3.00000,-1.00000,11.00000,0.00000,1.00000,2.00000,0.84298,phishing
3.00000,3.00000,38.00000,12.00000,5.00000,0.50000,3.00000,-1.00000,8.00000,0.00000,1.00000,2.00000,0.84298,phishing
3.00000,3.00000,41.00000,25.00000,2.00000,0.21951,2.00000,-1.00000,7.00000,0.00000,0.00000,2.00000,0.84268,phishing
3.00000,3.00000,51.00000,35.00000,2.00000,0.17647,2.00000,-1.00000,7.00000,1.00000,0.00000,2.00000,0.84256,phishing
3.00000,3.00000,51.00000,11.00000,2.00000,0.64706,4.00000,-1.00000,8.00000,0.00000,3.00000,2.00000,0.84233,phishing
3.00000,3.00000,50.00000,11.00000,2.00000,0.64000,4.00000,-1.00000,8.00000,0.00000,3.00000,2.00000,0.84233,phishing
3.00000,3.00000,40.00000,11.00000,2.00000,0.55000,2.00000,-1.00000,10.00000,0.00000,0.00000,2.00000,0.84233,phishing
3.00000,3.00000,105.00000,19.00000,5.00000,0.75238,3.00000,-1.00000,12.00000,0.00000,1.00000,2.00000,0.84197,phishing
3.00000,3.00000,87.00000,19.00000,5.00000,0.70115,3.00000,-1.00000,11.00000,0.00000,2.00000,2.00000,0.84197,phishing
3.00000,3.00000,79.00000,19.00000,17.00000,0.67089,3.00000,-1.00000,17.00000,0.00000,3.00000,2.00000,0.84197,phishing
3.00000,3.00000,77.00000,19.00000,15.00000,0.66234,7.00000,-1.00000,15.00000,0.00000,7.00000,2.00000,0.84197,phishing
3.00000,3.00000,77.00000,19.00000,2.00000,0.66234,2.00000,-1.00000,30.00000,0.00000,0.00000,2.00000,0.84197,phishing
3.00000,3.00000,77.00000,19.00000,2.00000,0.66234,2.00000,-1.00000,30.00000,0.00000,0.00000,2.00000,0.84197,phishing
3.00000,3.00000,71.00000,19.00000,40.00000,0.63380,3.00000,-1.00000,40.00000,0.00000,7.00000,2.00000,0.84197,phishing
3.00000,3.00000,71.00000,19.00000,5.00000,0.63380,6.00000,-1.00000,10.00000,1.00000,4.00000,2.00000,0.84197,phishing
3.00000,3.00000,70.00000,19.00000,9.00000,0.62857,6.00000,-1.00000,8.00000,0.00000,5.00000,2.00000,0.84197,phishing
3.00000,3.00000,67.00000,19.00000,5.00000,0.61194,3.00000,-1.00000,10.00000,1.00000,2.00000,2.00000,0.84197,phishing
3.00000,3.00000,67.00000,19.00000,2.00000,0.61194,2.00000,-1.00000,9.00000,0.00000,1.00000,2.00000,0.84197,phishing
3.00000,3.00000,57.00000,19.00000,14.00000,0.54386,3.00000,-1.00000,14.00000,0.00000,2.00000,2.00000,0.84197,phishing
3.00000,3.00000,56.00000,19.00000,2.00000,0.53571,3.00000,7.00000,19.00000,0.00000,2.00000,2.00000,0.84197,phishing
3.00000,3.00000,54.00000,19.00000,5.00000,0.51852,3.00000,-1.00000,17.00000,1.00000,3.00000,2.00000,0.84197,phishing
3.00000,3.00000,53.00000,19.00000,17.00000,0.50943,3.00000,-1.00000,17.00000,1.00000,1.00000,2.00000,0.84197,phishing
3.00000,3.00000,53.00000,19.00000,5.00000,0.50943,3.00000,-1.00000,8.00000,0.00000,1.00000,2.00000,0.84197,phishing
3.00000,3.00000,52.00000,19.00000,14.00000,0.50000,3.00000,-1.00000,14.00000,0.00000,1.00000,2.00000,0.84197,phishing
3.00000,3.00000,51.00000,19.00000,6.00000,0.49020,4.00000,-1.00000,6.00000,0.00000,2.00000,2.00000,0.84197,phishing
3.00000,3.00000,51.00000,19.00000,2.00000,0.49020,2.00000,-1.00000,8.00000,0.00000,1.00000,2.00000,0.84197,phishing
3.00000,3.00000,50.00000,19.00000,2.00000,0.48000,2.00000,-1.00000,7.00000,1.00000,0.00000,2.00000,0.84197,phishing
3.00000,3.00000,48.00000,19.00000,4.00000,0.45833,3.00000,-1.00000,6.00000,0.00000,1.00000,2.00000,0.84197,phishing
3.00000,3.00000,47.00000,19.00000,10.00000,0.44681,4.00000,-1.00000,5.00000,1.00000,2.00000,2.00000,0.84197,phishing
3.00000,3.00000,47.00000,19.00000,4.00000,0.44681,3.00000,-1.00000,6.00000,0.00000,1.00000,2.00000,0.84197,phishing
3.00000,3.00000,46.00000,19.00000,2.00000,0.43478,2.00000,-1.00000,10.00000,0.00000,0.00000,2.00000,0.84197,phishing
3.00000,3.00000,46.00000,19.00000,2.00000,0.43478,2.00000,-1.00000,8.00000,0.00000,0.00000,2.00000,0.84197,phishing
3.00000,3.00000,44.00000,19.00000,2.00000,0.40909,2.00000,-1.00000,8.00000,1.00000,0.00000,2.00000,0.84197,phishing
3.00000,3.00000,44.00000,19.00000,4.00000,0.40909,3.00000,-1.00000,8.00000,0.00000,1.00000,2.00000,0.84197,phishing
3.00000,3.00000,44.00000,19.00000,2.00000,0.40909,2.00000,-1.00000,16.00000,0.00000,0.00000,2.00000,0.84197,phishing
3.00000,3.00000,43.00000,19.00000,2.00000,0.39535,2.00000,-1.00000,7.00000,1.00000,0.00000,2.00000,0.84197,phishing
3.00000,3.00000,42.00000,19.00000,5.00000,0.38095,3.00000,-1.00000,5.00000,0.00000,1.00000,2.00000,0.84197,phishing
3.00000,3.00000,42.00000,19.00000,5.00000,0.38095,3.00000,-1.00000,5.00000,0.00000,1.00000,2.00000,0.84197,phishing
3.00000,3.00000,42.00000,19.00000,2.00000,0.38095,2.00000,-1.00000,9.00000,0.00000,0.00000,2.00000,0.84197,phishing
3.00000,3.00000,41.00000,19.00000,5.00000,0.36585,3.00000,-1.00000,5.00000,0.00000,1.00000,2.00000,0.84197,phishing
3.00000,3.00000,111.00000,22.00000,2.00000,0.73874,2.00000,-1.00000,13.00000,0.00000,4.00000,2.00000,0.84191,phishing
3.00000,3.00000,111.00000,22.00000,2.00000,0.73874,2.00000,-1.00000,13.00000,0.00000,4.00000,2.00000,0.84191,phishing
3.00000,3.00000,111.00000,22.00000,2.00000,0.73874,2.00000,-1.00000,13.00000,0.00000,4.00000,2.00000,0.84191,phishing
3.00000,3.00000,111.00000,22.00000,2.00000,0.73874,2.00000,-1.00000,13.00000,0.00000,4.00000,2.00000,0.84191,phishing
3.00000,3.00000,110.00000,22.00000,2.00000,0.73636,2.00000,-1.00000,13.00000,0.00000,4.00000,2.00000,0.84191,phishing
3.00000,3.00000,109.00000,22.00000,2.00000,0.73395,2.00000,-1.00000,13.00000,0.00000,4.00000,2.00000,0.84191,phishing
3.00000,3.00000,109.00000,22.00000,2.00000,0.73395,2.00000,-1.00000,13.00000,0.00000,4.00000,2.00000,0.84191,phishing
3.00000,3.00000,109.00000,22.00000,2.00000,0.73395,2.00000,-1.00000,13.00000,0.00000,4.00000,2.00000,0.84191,phishing
3.00000,3.00000,108.00000,22.00000,2.00000,0.73148,2.00000,-1.00000,13.00000,0.00000,4.00000,2.00000,0.84191,phishing
3.00000,3.00000,96.00000,22.00000,2.00000,0.69792,2.00000,-1.00000,13.00000,0.00000,4.00000,2.00000,0.84191,phishing
3.00000,3.00000,96.00000,22.00000,2.00000,0.69792,3.00000,-1.00000,16.00000,0.00000,4.00000,2.00000,0.84191,phishing
3.00000,3.00000,94.00000,22.00000,2.00000,0.69149,2.00000,-1.00000,13.00000,0.00000,4.00000,2.00000,0.84191,phishing
3.00000,3.00000,80.00000,22.00000,6.00000,0.63750,3.00000,-1.00000,10.00000,0.00000,1.00000,2.00000,0.84191,phishing
3.00000,3.00000,76.00000,22.00000,6.00000,0.61842,3.00000,-1.00000,10.00000,0.00000,1.00000,2.00000,0.84191,phishing
3.00000,3.00000,65.00000,22.00000,2.00000,0.55385,2.00000,-1.00000,10.00000,0.00000,0.00000,2.00000,0.84191,phishing
3.00000,3.00000,48.00000,22.00000,2.00000,0.39583,2.00000,-1.00000,7.00000,0.00000,0.00000,2.00000,0.84191,phishing
3.00000,3.00000,48.00000,24.00000,8.00000,0.35417,3.00000,-1.00000,8.00000,2.00000,1.00000,2.00000,0.84088,phishing
3.00000,3.00000,48.00000,24.00000,2.00000,0.35417,2.00000,-1.00000,12.00000,1.00000,0.00000,2.00000,0.84088,phishing
